CLV,Policy Type,State,Coverage,Number of Policies
8068.624,1,3,0,2
8071.335,4,0,0,6
8071.653,8,4,0,7
8072.2456,3,0,0,3
8072.7466,4,4,0,2
8078.531,4,0,1,5
8079.833,6,4,0,6
8080.948,6,0,0,2
8082.881,4,0,0,2
8083.542,8,2,0,8
8083.918,6,0,1,8
8084.325,8,0,0,3
8084.846,2,3,0,2
8085.4487,3,2,0,2
8086.011,8,2,0,7
8087.219,6,0,1,6
8090.8843,6,4,0,2
8092.877,4,1,0,3
8092.877,6,3,0,3
8092.877,0,2,0,3
8092.877,4,2,0,3
8092.877,8,0,0,3
8092.877,4,3,0,3
8093.41,6,0,0,5
8093.8984,4,1,0,8
8096.3125,8,2,0,2
8098.511,8,0,2,6
8098.969,8,0,0,2
8099.4004,0,4,0,3
8099.4663,8,0,0,6
8099.5713,8,0,0,3
8099.8384,4,0,0,3
8100.243,6,2,0,2
8104.4326,8,0,0,2
8104.5034,4,2,0,6
8105.815,6,0,0,2
8105.8726,8,2,0,2
8105.9106,6,3,0,9
8105.996,8,2,0,9
8106.2217,8,1,0,6
8107.265,1,4,2,2
8109.3647,4,1,0,2
8110.3057,8,2,1,5
8110.333,8,0,1,6
8110.536,4,0,0,2
8110.7046,0,2,0,5
8111.652,0,4,0,2
8112.3237,6,1,0,2
8113.9624,0,0,0,2
8114.409,7,2,0,2
8119.829,6,3,0,2
8123.0234,2,3,2,2
8123.9556,8,3,0,8
8126.7666,8,2,0,3
8129.511,8,3,0,8
8130.6514,0,0,0,2
8131.7793,4,4,0,4
8132.7026,0,0,0,8
8133.157,4,3,0,2
8139.0015,8,3,0,3
8139.5254,8,3,0,2
8139.9966,4,2,0,6
8145.986,6,2,0,2
8146.2715,6,0,0,2
8149.7695,0,3,0,2
8150.5737,4,3,1,3
8151.719,4,0,0,5
8152.2446,6,0,2,2
8157.9336,7,4,1,5
8159.1367,0,3,0,2
8160.588,8,4,0,2
8160.69,6,0,0,7
8161.1704,6,3,0,3
8161.5767,6,0,0,6
8161.7812,8,3,0,2
8161.945,4,0,0,4
8162.617,7,0,1,3
8163.8906,7,0,2,2
8164.3125,4,3,0,6
8166.512,6,0,2,2
8166.879,4,0,1,3
8167.992,4,0,1,6
8168.7144,5,2,0,2
8169.335,0,0,0,3
8169.514,8,2,0,2
8169.746,4,3,0,3
8170.622,8,2,0,2
8173.503,6,3,0,2
8175.3154,8,0,2,2
8176.5767,6,1,0,6
8177.049,8,3,0,5
8178.235,0,0,0,3
8178.522,8,4,1,7
8181.716,0,2,0,4
8183.5923,0,3,1,3
8184.586,8,0,0,4
8184.6914,0,2,0,2
8186.0957,1,1,0,4
8186.3086,6,4,0,3
8188.9175,4,2,0,8
8188.9766,4,1,0,3
8189.968,8,3,0,2
8193.092,0,2,0,2
8193.16,8,0,0,2
8193.555,1,2,0,7
8193.75,6,0,0,6
8196.077,8,2,0,3
8197.197,8,0,0,3
8197.712,3,4,0,7
8200.27,2,0,0,2
8200.787,4,2,0,2
8201.33,4,0,0,2
8203.222,8,3,0,2
8204.863,4,2,0,2
8205.388,0,2,0,4
8207.702,3,0,0,7
8207.777,8,3,1,4
8207.858,5,2,0,5
8208.93,8,0,1,8
8209.055,7,2,1,3
8209.6,8,2,0,3
8209.925,8,0,0,2
8214.603,8,1,0,2
8215.389,4,2,0,7
8216.392,4,0,1,9
8217.428,6,2,0,2
8219.358,3,3,1,6
8221.87,8,2,1,4
8223.165,0,2,1,8
8224.7705,8,3,0,3
8229.241,4,2,0,3
8231.224,8,2,0,4
8232.76,8,3,0,2
8236.917,5,1,1,6
8237.038,8,0,0,7
8237.251,6,3,0,3
8237.376,8,2,0,2
8238.458,6,2,0,4
8246.831,5,2,1,3
8247.952,4,0,1,7
8253.267,8,4,0,3
8254.699,0,3,0,9
8255.06,6,0,2,5
8255.764,4,1,0,4
8256.298,8,2,0,2
8256.298,8,0,0,2
8256.298,8,3,0,2
8256.298,8,3,0,2
8256.298,6,0,0,2
8256.298,4,0,0,2
8257.015,8,0,0,2
8257.667,8,3,0,2
8257.667,6,1,0,2
8257.667,8,2,0,2
8257.667,1,0,0,2
8257.667,6,4,0,2
8257.667,8,2,0,2
8259.11,4,0,2,2
8260.64,2,0,0,3
8262.629,0,0,0,3
8262.88,4,4,2,2
8263.482,0,1,2,2
8264.748,4,0,0,3
8265.379,0,0,2,2
8267.119,3,3,0,3
8267.849,5,0,0,2
8268.272,8,4,0,2
8269.075,5,4,0,6
8270.625,4,3,0,2
8271.907,6,2,0,2
8272.331,4,2,0,5
8272.485,0,2,0,2
8273.111,4,0,1,3
8274.1455,8,3,0,2
8275.9,4,4,1,6
8276.444,4,2,2,2
8277.638,4,0,0,2
8277.745,1,2,1,4
8278.717,4,0,2,1
8278.786,8,0,1,7
8281.74,4,0,0,3
8283.066,1,2,1,3
8283.844,8,2,1,3
8286.965,8,1,0,2
8287.68,5,2,0,4
8288.155,0,2,1,3
8291.659,4,3,0,3
8292.627,8,2,0,3
8293.481,6,3,0,2
8294.969,0,3,1,5
8295.838,6,4,1,6
8295.978,8,0,0,9
8296.177,8,3,0,9
8300.708,6,0,0,6
8302.321,0,0,0,3
8304.688,0,2,2,9
8306.551,8,4,0,3
8310.705,8,4,1,6
8311.136,7,0,0,2
8311.8545,4,1,0,3
8312.682,8,2,0,3
8314.307,8,0,0,6
8317.303,4,4,0,9
8319.123,0,2,0,2
8319.529,4,3,0,2
8323.074,8,0,0,2
8323.533,4,0,0,4
8324.232,0,3,2,5
8329.039,6,3,0,3
8329.286,8,2,0,7
8331.648,8,2,0,3
8332.73,8,2,2,2
8334.317,8,2,0,2
8334.36,8,0,2,3
8336.084,8,0,0,2
8337.194,7,4,0,2
8338.996,4,0,1,3
8341.624,4,2,1,4
8341.93,8,4,0,9
8343.413,8,2,1,9
8343.752,4,0,0,2
8346.02,4,2,1,3
8346.983,4,1,1,3
8349.523,0,0,0,3
8355.513,1,1,1,5
8355.643,4,0,0,3
8355.774,8,0,0,2
8355.958,8,3,0,9
8356.181,8,0,0,7
8360.148,8,2,0,7
8364.503,7,0,0,5
8364.559,4,0,0,2
8365.678,8,0,1,8
8365.964,6,3,1,7
8368.875,0,2,0,3
8370.401,0,2,0,6
8370.565,8,2,0,7
8372.852,8,2,0,2
8375.354,8,3,0,9
8376.332,8,0,0,3
8377.5,0,0,0,2
8378.357,4,3,1,8
8382.479,8,2,0,2
8382.479,8,0,0,2
8382.479,4,1,0,2
8382.479,8,2,0,2
8382.479,6,2,0,2
8382.479,6,0,0,2
8382.63,4,2,0,9
8382.63,8,0,0,9
8382.63,6,3,0,9
8382.63,1,1,0,9
8382.63,4,3,0,9
8382.63,8,2,0,9
8383.677,8,0,0,2
8385.252,8,2,0,7
8388.717,0,4,0,2
8390.122,8,2,2,2
8391.134,4,0,1,6
8392.619,7,0,0,4
8395.272,4,0,0,2
8395.807,6,4,1,9
8396.327,4,3,0,3
8396.605,6,2,0,2
8400.789,4,0,0,2
8401.789,4,2,2,8
8403.91,8,3,0,8
8404.3955,6,0,0,2
8405.753,4,0,0,2
8406.386,6,2,0,2
8406.764,8,0,0,4
8408.309,8,2,1,9
8408.317,0,3,0,2
8409.067,8,2,0,5
8409.669,0,1,0,2
8414.08,6,1,0,8
8414.942,4,2,0,4
8415.645,4,1,0,2
8415.685,0,2,0,6
8417.005,8,0,1,7
8417.103,0,2,0,3
8417.159,4,4,1,7
8418.574,4,0,0,9
8420.432,4,0,0,9
8421.517,6,4,1,6
8426.058,8,1,0,2
8427.173,4,2,2,1
8427.173,0,2,2,1
8427.173,6,0,2,1
8427.173,8,2,2,1
8427.173,4,3,2,1
8427.173,8,2,2,1
8427.724,6,2,0,2
8428.472,0,2,0,3
8429.491,8,0,0,3
8430.06,6,3,0,2
8432.52,8,0,0,2
8432.815,0,2,0,5
8433.229,8,3,0,2
8434.119,4,2,0,7
8434.464,4,0,0,2
8435.177,0,2,0,2
8436.351,8,3,0,2
8438.464,8,0,0,3
8439.615,8,1,0,3
8441.667,4,0,0,2
8444.84,4,4,0,4
8447.801,7,3,1,7
8447.888,4,3,0,9
8453.678,8,2,1,3
8456.269,0,2,2,2
8456.455,4,2,0,9
8456.723,5,0,0,2
8456.962,8,4,0,2
8457.461,8,3,0,2
8458.531,8,0,1,3
8458.912,4,3,0,2
8459.054,8,1,0,2
8460.81,8,0,0,4
8467.268,4,0,0,2
8467.369,6,0,2,5
8467.388,6,0,0,5
8470.037,7,0,0,8
8470.043,4,2,2,2
8471.293,0,4,0,3
8471.417,8,3,0,2
8473.464,5,0,0,8
8474.635,8,0,0,2
8476.083,4,0,0,3
8476.767,0,2,1,7
8476.807,8,0,1,9
8478.278,6,0,1,7
8478.305,8,0,0,5
8478.824,6,3,2,2
8481.311,8,4,0,2
8482.457,7,1,1,9
8485.33,0,0,0,8
8485.386,8,1,2,1
8487.238,4,4,0,2
8488.562,8,2,0,2
8489.843,8,2,2,3
8490.285,8,0,2,2
8491.0205,4,0,0,2
8491.466,8,0,1,3
8491.858,7,3,0,2
8492.699,8,3,0,7
8495.164,8,2,1,7
8496.063,4,3,0,7
8496.353,3,0,0,2
8496.359,6,0,0,8
8500.122,8,2,0,7
8500.909,2,2,0,7
8501.28,8,3,0,7
8501.653,4,2,2,6
8502.237,7,4,1,3
8503.942,8,0,0,2
8507.129,8,2,0,9
8507.832,0,2,0,2
8509.02,6,4,0,3
8509.454,4,2,2,2
8509.851,6,4,0,2
8509.851,6,0,0,2
8509.851,0,3,0,2
8509.851,4,2,0,2
8509.851,6,2,0,2
8509.851,4,0,0,2
8510.526,4,3,2,8
8510.758,4,2,0,3
8512.132,8,4,1,6
8513.593,8,3,0,5
8513.697,8,2,0,9
8514.395,4,0,0,2
8516.751,7,4,0,3
8518.549,8,0,0,8
8520.1455,4,2,2,2
8521.739,8,0,1,7
8522.759,0,1,0,3
8528.289,7,3,0,3
8531.401,4,0,1,9
8532.719,8,0,2,7
8532.99,6,2,0,9
8533.832,6,0,0,9
8534.793,4,2,0,6
8535.108,8,2,0,2
8535.109,8,2,0,9
8539.827,4,4,0,2
8542.218,7,3,1,4
8543.247,6,2,0,3
8543.325,8,2,0,4
8544.411,8,3,0,8
8545.609,6,2,0,6
8547.586,7,0,0,2
8548.304,6,1,0,3
8550.387,7,2,0,2
8555.888,8,0,2,2
8556.418,8,4,2,6
8556.58,0,2,1,3
8558.039,0,1,0,8
8558.928,8,0,2,9
8560.162,8,4,0,3
8561.562,0,3,0,5
8563.968,6,3,0,7
8564.769,8,1,0,9
8564.769,4,0,0,9
8564.769,0,0,0,9
8564.769,4,2,0,9
8564.769,6,0,0,9
8564.769,8,0,0,9
8564.773,8,3,1,9
8566.424,8,2,0,4
8569.364,6,3,0,8
8569.423,4,2,0,2
8571.48,6,4,1,8
8573.464,8,0,1,6
8575.962,6,0,2,1
8578.364,8,3,1,6
8579.889,4,0,0,3
8581.278,4,3,2,1
8581.638,8,2,0,2
8583.272,8,2,1,9
8583.8545,8,2,0,2
8586.528,4,2,2,2
8586.663,6,3,0,5
8586.802,6,3,0,2
8590.335,8,1,0,2
8591.306,7,4,2,6
8591.6045,8,2,0,2
8593.866,8,4,0,4
8595.146,5,3,0,2
8595.665,0,0,0,8
8595.727,8,0,0,8
8595.982,6,3,0,2
8596.567,7,0,0,4
8596.917,8,3,0,2
8598.186,6,2,0,2
8605.495,4,0,0,7
8607.482,4,0,1,7
8608.157,6,2,0,3
8609.158,0,2,0,3
8609.158,6,1,0,3
8609.158,8,0,0,3
8609.158,8,2,0,3
8609.158,4,0,0,3
8609.158,8,3,0,3
8610.668,1,0,0,9
8613.464,4,0,0,9
8613.465,4,0,1,5
8614.686,4,0,0,7
8617.551,6,2,0,9
8618.296,0,0,0,2
8620.997,7,2,1,3
8621.172,8,0,0,2
8621.186,8,2,2,2
8622.835,4,2,0,2
8622.835,7,3,0,2
8622.835,6,3,0,2
8622.835,4,0,0,2
8622.835,6,2,0,2
8622.835,0,0,0,2
8624.918,8,2,0,5
8625.837,6,2,0,2
8628.304,5,2,0,5
8629.329,4,2,0,7
8630.054,7,3,1,5
8630.696,8,2,2,3
8632.783,4,0,1,3
8634.356,8,3,2,2
8635.403,8,2,0,6
8639.089,0,2,0,2
8639.495,4,0,0,3
8640.753,8,4,0,4
8641.047,8,0,0,2
8641.53,8,1,0,9
8646.504,8,0,0,3
8646.504,0,1,0,3
8646.504,8,4,0,3
8646.504,8,3,0,3
8646.504,6,4,0,3
8646.504,4,3,0,3
8646.548,0,3,2,2
8647.139,6,0,0,3
8649.175,6,0,0,8
8649.7,0,2,0,8
8649.997,2,3,1,3
8652.652,7,0,1,7
8653.303,8,4,0,7
8653.5625,8,2,0,2
8656.396,6,0,0,4
8657.969,6,2,0,2
8658.864,4,0,0,4
8658.864,1,0,0,4
8658.864,8,2,0,4
8658.864,0,3,0,4
8658.864,8,2,0,4
8658.864,8,0,0,4
8660.839,4,0,0,3
8661.736,4,0,0,6
8662.049,8,1,0,4
8663.364,8,4,1,9
8663.498,7,4,2,2
8663.551,4,1,0,2
8663.919,6,0,0,2
8665.956,7,0,0,3
8667.091,8,2,0,9
8668.611,0,3,0,9
8672.194,0,2,0,3
8672.2295,0,2,2,1
8672.814,4,2,2,3
8673.587,0,4,0,7
8675.994,4,3,0,5
8676.698,5,2,0,2
8678.508,4,0,1,8
8679.796,8,2,0,3
8679.838,7,2,1,8
8681.046,6,0,2,2
8682.234,1,0,0,3
8685.915,1,0,0,3
8688.755,8,2,0,3
8689.822,4,2,2,2
8692.282,4,2,1,6
8692.637,6,2,0,2
8693.631,4,4,0,9
8693.649,4,3,0,6
8693.995,8,1,0,3
8696.711,1,2,0,2
8696.907,4,2,0,5
8697.788,4,0,1,8
8697.883,8,3,0,2
8701.363,8,2,2,6
8703.728,8,0,0,2
8704.278,8,0,0,3
8707.619,4,4,0,7
8708.019,8,2,0,3
8708.279,0,0,0,2
8709.322,8,3,2,2
8709.846,1,1,1,3
8709.848,0,3,0,5
8711.303,3,0,0,3
8712.158,7,4,2,1
8714.922,8,0,0,4
8714.922,0,1,0,4
8714.922,0,0,0,4
8714.922,8,2,0,4
8714.922,6,3,0,4
8714.922,6,4,0,4
8715.945,8,0,2,2
8716.369,8,3,0,3
8717.05,2,3,0,2
8717.05,4,3,0,2
8717.05,8,1,0,2
8717.05,4,1,0,2
8717.05,6,2,0,2
8717.05,4,0,0,2
8717.562,6,2,0,3
8717.777,0,4,1,7
8717.852,0,2,1,7
8718.057,6,2,0,3
8719.126,8,0,1,7
8719.896,8,3,0,2
8720.459,8,2,0,2
8722.8955,8,0,0,2
8723.667,8,4,0,2
8725.293,4,0,1,9
8728.456,8,0,2,7
8730.422,4,0,0,2
8732.091,6,0,0,2
8733.527,8,3,0,3
8736.501,6,0,0,4
8737.838,8,3,0,7
8738.3,4,0,0,7
8738.401,8,3,1,6
8742.058,8,1,0,2
8742.473,4,0,0,2
8743.853,4,0,1,3
8744.728,0,0,0,7
8749.497,8,2,1,9
8750.222,8,2,0,5
8750.644,8,0,2,2
8750.71,8,1,1,5
8754.16,8,3,1,3
8754.233,8,0,0,6
8759.593,8,3,0,9
8763.45,0,4,2,2
8767.627,0,0,1,8
8769.267,8,2,0,2
8773.508,8,0,2,2
8776.363,8,2,0,2
8779.091,1,3,2,1
8783.165,8,0,0,8
8788.532,4,3,0,8
8789.884,8,3,0,4
8791.445,7,0,0,4
8793.521,8,0,0,2
8797.83,0,4,0,3
8798.3125,6,2,1,9
8798.797,1,0,1,3
8802.188,0,4,0,2
8804.537,8,3,0,2
8804.585,4,2,0,2
8807.487,2,3,2,2
8807.609,0,0,0,3
8810.8955,6,4,1,3
8818.052,6,0,2,3
8819.019,0,3,0,8
8819.019,4,1,0,8
8819.019,8,0,0,8
8819.019,8,2,0,8
8819.019,7,2,0,8
8819.019,4,0,0,8
8823.853,0,2,0,7
8826.612,7,2,0,9
8826.962,8,2,0,7
8827.2295,8,0,2,3
8828.381,4,2,0,3
8828.835,7,2,0,3
8828.934,1,0,1,3
8834.323,6,3,0,7
8835.159,6,0,0,8
8836.03,8,0,0,8
8837.335,0,3,0,8
8838.086,6,0,0,9
8838.086,0,3,0,9
8838.086,0,2,0,9
8838.086,8,0,0,9
8838.086,0,0,0,9
8838.086,0,2,0,9
8840.193,8,2,0,4
8841.7705,4,3,0,3
8842.65,8,2,0,3
8845.073,1,0,0,3
8845.186,4,0,0,3
8845.711,4,2,0,7
8847.444,4,2,0,4
8849.689,2,3,0,2
8852.688,8,0,0,2
8852.734,4,0,2,2
8858.352,4,4,2,2
8860.654,6,2,0,3
8861.149,0,1,0,3
8861.482,8,2,0,5
8861.9,8,1,1,8
8869.62,8,3,0,9
8869.631,1,0,0,4
8870.674,4,0,0,2
8873.201,4,0,0,3
8873.525,6,3,1,7
8874.552,6,3,0,7
8875.966,8,1,1,6
8876.668,4,2,0,3
8879.79,8,0,0,7
8879.79,4,0,0,7
8879.79,5,2,0,7
8879.79,8,0,0,7
8879.79,5,2,0,7
8879.79,8,2,0,7
8886.297,4,0,0,8
8886.61,4,0,1,5
8888.144,7,0,1,3
8888.875,6,0,2,2
8888.887,0,0,0,6
8896.5,4,0,0,8
8900.42,4,1,0,5
8901.056,1,0,0,3
8901.469,2,4,0,2
8901.679,8,3,2,8
8902.737,8,0,0,9
8903.967,4,1,1,3
8906.506,4,0,0,3
8906.991,8,2,2,1
8915.173,4,0,2,2
8920.464,0,0,1,7
8923.113,8,0,2,9
8923.155,4,0,0,2
8925.632,8,0,0,3
8927.135,6,0,1,3
8927.565,1,1,0,9
8929.611,6,2,0,3
8930.14,6,2,2,2
8932.317,4,3,0,5
8935.034,4,0,0,5
8935.274,8,3,2,1
8936.37,8,0,1,3
8936.823,3,1,0,2
8937.118,4,2,2,8
8940.579,6,2,0,5
8945.689,7,0,0,8
8954.435,8,0,1,3
8954.84,4,0,0,2
8960.28,7,0,0,4
8962.796,4,2,0,2
8966.31,4,3,2,2
8970.647,6,2,0,9
8972.141,8,1,0,2
8973.111,8,3,0,3
8982.851,1,2,0,6
8984.04,6,3,2,6
8986.61,4,0,1,3
8991.124,8,0,2,4
8991.984,4,0,0,6
8992.779,6,0,2,7
8996.774,8,0,0,3
8997.04,4,0,1,9
9000.439,4,0,0,3
9002.117,1,2,1,3
9002.409,0,1,1,3
9006.599,8,0,2,2
9007.432,4,2,1,3
9009.22,6,3,1,4
9011.13,4,3,0,9
9011.765,8,0,0,8
9012.922,8,2,0,5
9015.819,8,2,0,2
9015.915,7,3,2,4
9022.083,8,0,2,3
9024.199,0,0,0,5
9025.067,4,2,1,7
9027.867,6,2,1,8
9028.308,8,1,0,3
9028.821,8,4,0,3
9029.715,8,0,2,5
9029.94,6,1,2,3
9031.215,0,2,2,9
9031.215,4,2,2,9
9031.215,7,0,2,9
9031.215,4,4,2,9
9031.215,4,0,2,9
9031.215,7,1,2,9
9032.37,6,3,2,2
9033.246,8,2,0,5
9034.306,4,2,0,3
9035.671,0,3,1,9
9035.671,8,2,1,9
9035.671,1,2,1,9
9035.671,3,0,1,9
9035.671,8,2,1,9
9035.671,6,3,1,9
9036.657,7,2,1,3
9043.678,8,0,0,5
9045.112,4,2,1,3
9047.119,4,0,2,6
9048.983,6,4,0,3
9048.983,4,2,0,3
9048.983,4,4,0,3
9048.983,6,4,0,3
9048.983,6,2,0,3
9048.983,4,4,0,3
9050.757,8,4,0,4
9051.712,4,0,1,4
9051.905,0,0,0,3
9052.951,4,0,0,7
9057.936,8,2,0,9
9060.204,8,2,0,8
9061.058,6,3,1,8
9061.634,7,0,0,2
9061.768,8,2,0,3
9061.951,8,3,0,6
9065.259,4,0,1,7
9067.658,8,4,1,6
9075.769,6,2,0,8
9075.769,0,1,0,8
9075.769,6,0,0,8
9075.769,4,3,0,8
9075.769,6,3,0,8
9075.769,8,0,0,8
9079.823,4,1,0,3
9080.283,8,1,0,8
9080.6045,6,0,0,3
9080.64,0,3,0,8
9082.834,8,2,1,8
9085.205,8,2,2,2
9087.587,7,3,2,2
9090.27,4,3,2,1
9095.05,4,0,0,5
9095.05,8,2,0,5
9095.05,4,2,0,5
9095.05,8,2,0,5
9095.05,4,1,0,5
9095.05,1,0,0,5
9095.152,8,0,1,3
9095.744,4,3,2,8
9095.744,8,2,1,1
9100.731,4,4,0,5
9100.787,7,0,0,3
9101.523,4,2,0,7
9102.268,4,2,1,6
9102.902,8,1,1,6
9103.7,4,0,2,3
9103.899,4,3,1,3
9106.868,8,0,0,6
9111.757,8,0,0,3
9112.041,8,3,0,4
9112.267,6,2,2,2
9113.694,4,4,1,5
9114.276,4,3,1,5
9115.571,6,0,0,6
9117.441,0,0,2,3
9118.148,8,4,0,3
9118.929,4,3,0,6
9120.065,8,4,0,9
9122.926,6,0,0,5
9123.911,0,2,0,4
9124.6,8,3,1,3
9129.873,4,4,0,3
9135.292,7,0,0,3
9144.856,8,0,0,4
9148.878,8,3,0,6
9150.138,0,0,0,4
9152.489,8,3,1,9
9155.239,4,2,2,3
9156.272,4,2,1,4
9156.322,0,0,1,3
9159.006,8,0,1,9
9161.655,3,0,0,3
9162.063,4,1,2,2
9165.721,0,3,1,8
9171.001,6,0,2,2
9175.172,8,0,1,6
9177.953,6,0,0,4
9180.154,8,4,0,8
9185.025,8,2,0,3
9189.519,4,0,0,5
9191.673,6,1,0,8
9191.733,7,0,0,6
9192.593,1,2,0,5
9198.686,4,0,0,3
9199.389,8,0,1,3
9199.54,4,0,2,2
9202.639,8,4,2,2
9206.43,8,2,0,5
9206.599,8,1,2,2
9209.412,5,3,0,7
9212.613,4,4,0,7
9215.542,8,2,0,4
9217.131,4,2,0,4
9217.979,4,2,0,7
9220.014,8,3,2,4
9223.987,4,0,2,3
9227.567,6,2,2,3
9227.945,8,1,2,2
9233.19,4,4,0,3
9234.277,0,3,2,6
9238.306,8,2,2,5
9244.352,8,0,2,2
9246.224,8,0,0,7
9247.465,0,3,2,2
9247.548,8,3,1,4
9256.919,8,3,0,9
9259.716,5,2,2,3
9259.7295,8,4,0,2
9263.18,8,0,1,3
9264.328,6,0,1,3
9264.565,6,0,1,9
9267.92,8,2,0,7
9268.672,0,2,0,4
9269.678,4,2,0,3
9275.682,0,3,1,7
9277.233,0,2,0,3
9277.473,6,3,1,7
9283.737,8,0,2,1
9294.089,0,0,0,3
9294.55,0,2,2,2
9295.411,0,4,1,1
9298.887,1,0,2,2
9312.585,8,3,1,3
9320.09,4,0,2,2
9320.24,7,1,1,5
9320.285,6,3,1,8
9321.285,8,3,0,2
9322.085,8,3,1,4
9332.495,3,2,2,2
9333.076,7,0,2,3
9333.334,4,3,0,6
9336.123,7,0,1,7
9336.337,6,2,1,8
9337.8955,5,0,1,4
9338.085,8,0,2,3
9339.342,6,3,1,3
9343.199,3,2,0,3
9344.432,4,0,0,2
9350.872,0,4,1,1
9352.479,4,0,2,2
9354.128,6,0,2,8
9357.738,4,1,1,3
9366.816,6,4,2,1
9368.271,7,0,2,2
9369.64,0,0,0,3
9371.773,7,3,0,5
9372.844,8,0,2,4
9378.634,8,2,0,3
9378.9,8,2,1,3
9384.476,8,0,2,4
9384.654,3,1,0,3
9386.753,0,0,0,3
9388.163,8,1,2,2
9388.981,8,0,2,2
9392.558,8,0,2,2
9393.969,8,2,1,3
9402.7295,8,0,2,4
9403.875,4,3,0,3
9403.963,8,2,0,8
9404.447,4,0,2,2
9406.382,0,0,0,3
9407.453,4,2,0,6
9408.344,7,3,2,2
9409.144,0,2,0,3
9410.67,1,0,1,3
9414.119,0,3,2,2
9414.943,2,2,2,4
9415.527,0,2,1,7
9415.901,5,2,2,3
9416.284,6,2,2,7
9416.475,8,2,2,2
9416.908,8,2,0,3
9419.884,8,0,0,3
9420.966,8,3,0,3
9421.102,0,2,2,3
9422.568,8,4,2,2
9422.974,4,2,0,6
9424.257,0,0,0,3
9426.385,4,4,2,2
9426.971,5,3,2,2
9427.685,8,0,0,8
9429.081,8,0,2,2
9429.629,8,0,0,4
9431.377,4,2,2,2
9435.541,0,4,2,8
9438.916,6,2,1,7
9445.649,8,0,2,2
9445.926,7,0,2,2
9448.834,4,0,0,4
9449.746,5,2,0,2
9452.996,8,2,1,3
9460.176,6,2,2,6
9463.113,0,0,0,7
9468.51,6,3,2,2
9470.063,7,0,2,2
9470.274,8,1,1,4
9470.624,8,1,2,2
9472.957,7,2,2,9
9472.974,8,2,2,2
9476.902,1,2,1,1
9486.037,0,0,2,3
9486.597,8,2,2,2
9487.722,7,3,2,2
9490.406,7,0,2,4
9492.343,8,2,2,6
9498.474,4,0,2,2
9500.082,6,4,1,6
9501.006,8,2,0,9
9517.078,8,2,2,2
9521.223,3,4,2,6
9521.676,6,1,0,4
9536.339,0,0,2,2
9538.7705,4,0,2,2
9540.924,8,1,1,6
9546.816,8,3,2,3
9547.71,8,2,2,2
9549.114,6,4,0,9
9551.167,4,2,0,3
9552.927,8,2,2,2
9553.416,0,4,1,4
9555.169,4,4,1,8
9559.34,0,0,2,3
9560.049,2,3,2,9
9566.84,6,0,2,2
9567.711,4,0,0,7
9575.357,4,1,2,6
9575.758,8,3,2,2
9581.281,8,0,1,7
9585.501,8,1,2,2
9587.332,4,0,2,2
9587.587,8,2,1,4
9591.028,0,0,2,6
9591.232,8,0,1,6
9594.249,4,0,2,2
9594.781,8,2,2,2
9597.475,8,2,2,2
9599.95,4,2,2,6
9602.08,8,3,2,2
9613.613,8,3,0,2
9618.311,5,2,0,3
9621.727,8,3,2,3
9624.524,0,2,2,6
9624.938,4,4,2,4
9628.703,4,0,2,2
9635.584,0,2,0,9
9638.066,6,2,0,2
9640.533,1,0,2,3
9642.215,4,3,2,9
9654.523,6,1,2,2
9655.443,4,1,0,2
9656.213,8,3,2,9
9656.76,6,4,0,2
9657.579,1,1,2,9
9657.579,1,3,2,9
9657.579,8,2,2,9
9657.579,0,3,2,9
9657.579,0,0,2,9
9657.579,4,0,2,9
9661.104,1,1,2,9
9664.331,8,0,2,1
9667.13,4,2,2,6
9670.181,4,4,2,2
9671.983,8,2,2,2
9672.702,0,2,2,2
9685.543,4,0,2,1
9688.129,0,1,0,2
9688.335,0,0,2,2
9696.549,4,1,2,3
9700.3545,6,2,2,3
9701.027,8,3,2,2
9705.309,1,0,0,2
9706.375,8,2,2,6
9707.647,3,0,2,2
9708.505,6,0,2,2
9709.746,0,2,2,7
9710.286,4,0,2,4
9713.156,0,2,2,3
9718.464,3,0,0,2
9726.551,8,2,2,2
9732.584,8,2,2,2
9743.351,4,2,2,2
9747.994,8,0,2,2
9752.698,8,2,2,2
9753.307,6,3,2,3
9756.045,8,2,2,4
9764.945,4,4,2,2
9766.217,4,2,2,2
9767.937,5,2,2,8
9772.736,4,2,2,2
9774.605,8,2,2,3
9775.816,4,2,2,7
9778.733,4,3,2,5
9778.984,0,3,2,3
9780.853,0,0,2,3
9783.629,4,0,2,5
9787.809,4,4,2,2
9788.713,8,4,2,2
9799.175,8,4,2,6
9800.336,4,0,2,8
9801.287,0,0,2,2
9802.549,4,0,2,6
9805.83,7,2,2,2
9806.216,8,3,2,2
9807.829,8,0,2,4
9810.408,7,0,2,8
9816.528,8,0,0,2
9816.528,7,0,0,2
9816.528,4,3,0,2
9816.528,6,2,0,2
9816.528,8,2,0,2
9816.528,8,4,0,2
9817.027,4,2,2,6
9824.746,8,1,2,2
9830.338,6,2,1,1
9837.508,0,3,2,3
9840.083,8,0,2,2
9853.773,8,3,2,4
9863.502,8,4,2,3
9868.596,6,3,2,2
9875.093,6,0,2,2
9877.296,4,3,2,9
9880.097,6,0,2,8
9880.386,8,2,2,3
9886.656,4,0,2,2
9890.211,6,0,2,9
9901.278,4,1,2,3
9902.393,4,0,2,8
9904.977,8,2,0,2
